Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_LocationRestricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,Vehicle_IMD_Decile
2019200818801,2,9,0,18,0,4,0,0,0,0,1,1,6,1,-1,-1,1896,2,13,-1,-1,-1
2019200818837,1,9,0,13,0,0,0,0,0,0,1,1,6,3,-1,-1,1995,2,13,-1,-1,-1
2019200818837,2,9,0,18,0,0,0,0,0,0,3,1,6,1,53,8,1598,1,11,4,1,4
2019200818913,1,9,0,18,0,0,0,0,0,0,1,1,3,1,41,7,1796,2,7,8,1,8
2019200819038,1,9,0,13,0,0,0,0,0,0,1,1,6,1,30,6,-1,-1,-1,1,1,1
2019200819038,2,9,0,1,0,0,0,4,0,0,1,1,6,1,-1,-1,4164,2,18,-1,-1,-1
2019200819038,3,9,0,3,0,0,0,0,0,0,3,1,6,2,60,9,-1,-1,-1,9,1,9
2019200819038,4,9,0,2,0,0,0,0,0,0,3,1,5,1,36,7,-1,-1,-1,9,1,9
2019200819038,5,9,0,2,0,0,0,0,0,0,3,1,5,1,35,6,-1,-1,-1,8,1,8
2019200819052,1,9,0,18,0,0,0,0,0,0,4,1,6,3,-1,-1,1984,1,5,-1,-1,-1
2019200819085,1,5,0,18,0,0,0,0,0,0,1,1,6,1,31,6,749,1,20,10,2,10
2019200819085,2,9,0,6,0,0,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200819158,1,9,0,18,0,2,1,0,0,0,1,1,6,1,27,6,1968,2,10,3,1,3
2019200819209,1,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,1364,1,13,-1,-1,-1
2019200819209,2,9,0,18,0,8,0,10,7,0,2,1,3,1,46,8,1968,2,4,1,1,1
2019200819237,1,9,0,18,0,0,0,0,0,0,1,1,6,1,40,7,1798,8,6,-1,-1,-1
2019200819401,1,9,0,18,0,8,0,0,1,0,3,1,6,2,24,5,1422,2,5,3,1,3
2019200819401,2,9,0,9,0,5,0,0,0,0,1,1,6,1,-1,-1,1968,2,12,-1,-1,-1
2019200819550,1,9,0,18,0,1,0,0,0,0,1,1,6,1,27,6,1197,1,5,3,1,3
2019200819550,2,9,0,8,0,1,0,0,0,0,2,1,2,2,46,8,898,1,4,4,1,4
2019200819568,1,9,0,5,0,1,0,0,0,0,1,1,6,2,-1,-1,1596,1,15,-1,-1,-1
2019200819568,2,9,0,3,0,1,0,0,0,0,3,1,6,1,36,7,1999,2,1,1,1,1
2019200819588,1,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,1496,2,2,-1,-1,-1
2019200819588,2,9,0,3,0,0,0,0,0,0,2,1,6,1,-1,-1,1339,1,13,5,1,5
2019200819596,1,9,0,16,0,2,0,10,2,11,4,1,6,1,32,6,1390,1,11,2,1,2
2019200819632,1,9,0,17,0,8,1,0,0,0,4,1,2,2,21,5,1598,2,5,4,1,4
2019200819632,2,9,0,17,0,8,0,0,0,0,1,1,6,3,-1,-1,1364,1,1,-1,-1,-1
2019200819806,1,9,0,18,0,0,0,0,0,0,0,1,1,1,40,7,1997,2,9,-1,-1,-1
2019200820173,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,1968,2,12,-1,-1,-1
2019200820173,2,9,0,18,0,0,0,7,6,0,2,1,6,2,42,7,998,1,4,1,1,1
2019200820174,1,9,0,5,9,6,0,0,0,0,1,1,6,2,-1,-1,1968,2,2,-1,-1,-1
2019200820206,1,9,0,18,0,2,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200820300,1,9,0,18,0,4,0,10,7,1,0,1,6,1,37,7,1968,2,13,5,1,5
2019200820300,2,9,0,18,0,8,0,0,0,0,4,1,6,1,34,6,1968,2,10,1,1,1
2019200820300,3,9,0,18,0,8,0,0,0,0,4,1,6,2,-1,-1,2143,2,5,1,1,1
2019200820377,1,9,0,18,0,1,0,4,0,0,1,1,2,1,59,9,1388,1,16,2,1,2
2019200820377,2,9,0,2,0,2,0,0,0,0,1,1,6,1,39,7,1618,1,4,1,1,1
2019200820377,3,9,0,2,0,2,0,0,0,0,2,1,6,2,39,7,1296,1,11,1,1,1
2019200820377,4,9,0,2,0,2,0,0,0,0,1,1,6,2,33,6,1396,1,15,1,1,1
2019200820384,1,9,0,18,0,0,0,0,0,0,1,1,6,1,56,9,2378,1,15,1,1,1
2019200820384,2,1,0,18,0,0,0,0,1,0,2,1,6,1,54,8,-1,-1,-1,1,1,1
2019200820402,1,9,0,9,0,8,0,0,0,0,4,1,6,1,26,6,1395,1,2,1,1,1
2019200820402,2,9,0,18,0,8,0,0,0,0,1,1,6,1,26,6,1968,2,12,1,1,1
2019200820405,1,9,0,18,0,0,0,0,0,0,1,1,6,1,40,7,1598,2,4,4,1,4
2019200820433,1,9,0,18,0,3,0,10,0,0,1,1,6,1,71,10,1560,2,4,1,1,1
2019200820433,2,9,0,4,0,1,0,0,0,0,1,1,6,2,56,9,998,1,4,10,1,10
2019200820453,1,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,1598,1,6,-1,-1,-1
2019200820453,2,9,0,10,0,1,0,0,0,0,2,1,3,2,43,7,-1,-1,-1,1,1,1
2019200820455,1,9,0,14,0,0,0,0,0,0,1,1,6,1,30,6,2996,1,12,1,1,1
2019200820474,1,1,0,3,0,1,0,0,0,0,2,1,6,1,43,7,-1,-1,-1,5,1,5
2019200820474,2,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,2179,2,8,-1,-1,-1
2019200820495,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200820533,1,9,0,18,0,4,0,0,0,0,1,1,6,1,52,8,1197,1,4,3,1,3
2019200820533,2,9,0,18,0,8,0,0,0,0,4,1,6,1,41,7,1896,2,12,1,1,1
2019200820661,1,9,0,12,0,1,0,0,0,0,1,1,6,1,19,4,1360,1,14,-1,-1,-1
2019200820661,2,9,0,18,0,1,0,0,0,0,3,1,6,1,36,7,1956,2,6,2,1,2
2019200820683,1,1,0,18,0,0,0,0,0,0,2,1,1,1,36,7,-1,-1,-1,8,1,8
2019200820683,2,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,1390,1,15,-1,-1,-1
2019200820754,1,9,0,9,0,5,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200820754,2,1,0,18,0,1,2,0,0,0,1,1,4,1,15,3,-1,-1,-1,1,1,1
2019200820767,1,9,0,5,9,0,0,0,0,0,1,1,1,1,-1,-1,1598,2,2,-1,-1,-1
2019200820817,1,9,0,7,0,6,0,0,0,0,1,1,6,1,-1,-1,1968,2,3,-1,-1,-1
2019200820817,2,1,0,17,0,8,0,0,0,0,1,1,2,1,37,7,-1,-1,-1,2,1,2
2019200820963,1,9,0,18,0,1,0,0,0,0,1,1,6,2,30,6,1398,2,8,2,1,2
2019200820963,2,9,0,10,0,1,0,0,0,0,2,1,1,1,29,6,1248,2,1,3,1,3
2019200821032,1,9,0,18,0,4,0,0,0,0,1,1,5,1,57,9,1968,2,10,2,1,2
2019200821032,2,1,0,18,0,8,0,0,0,0,4,1,6,1,40,7,-1,-1,-1,5,1,5
2019200821214,1,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200821214,2,9,0,8,0,1,1,0,0,0,2,1,1,1,31,6,-1,-1,-1,3,1,3
2019200821269,1,9,0,18,0,1,0,0,0,0,2,1,6,2,40,7,1368,1,8,3,-1,3
2019200821269,2,9,0,3,0,1,0,0,0,0,0,1,2,2,24,5,1598,1,8,7,1,7
2019200821374,1,9,0,7,0,6,0,0,0,0,2,1,1,1,23,5,2996,1,2,5,1,5
2019200821374,2,1,0,18,0,8,0,0,0,0,1,1,1,1,58,9,-1,-1,-1,8,1,8
2019200821500,1,9,0,18,0,5,0,0,0,0,0,1,6,2,42,7,1798,1,7,1,1,1
2019200821500,2,1,0,9,0,8,0,0,0,0,1,1,6,1,88,11,-1,-1,-1,-1,-1,-1
2019200821543,1,9,0,18,0,0,0,10,1,0,1,1,1,1,-1,-1,1299,1,19,-1,-1,-1
2019200821543,2,9,0,18,0,0,0,0,0,0,0,1,6,1,26,6,1598,2,1,-1,-1,-1
2019200821572,1,9,0,18,0,0,0,0,0,0,1,1,6,1,35,6,1596,1,13,-1,-1,-1
2019200821572,2,90,0,3,0,0,0,0,0,0,2,1,6,2,59,9,-1,-1,-1,2,1,2
2019200821576,1,3,0,18,0,0,0,0,0,0,4,1,6,1,19,4,125,1,12,1,1,1
2019200821576,2,21,0,18,0,0,0,0,0,0,3,1,1,1,56,9,12419,2,6,4,1,4
2019200821576,3,9,0,11,0,0,0,0,0,0,4,1,2,1,38,7,2184,2,3,9,3,9
2019200821640,1,9,0,18,0,6,1,4,0,0,1,1,6,1,-1,-1,1598,1,12,-1,-1,-1
2019200821640,2,9,0,18,0,8,0,0,0,0,1,1,6,2,39,7,1995,2,13,6,1,6
2019200821640,3,9,0,2,0,1,0,0,0,0,1,1,6,1,35,6,1497,8,11,2,1,2
2019200821640,4,9,0,2,0,1,0,0,0,0,2,1,6,2,-1,-1,1783,1,17,3,1,3
2019200822000,1,9,0,16,0,8,0,0,0,0,1,1,6,2,61,9,1229,1,11,1,1,1
2019200822000,2,9,0,17,0,8,0,0,0,0,1,1,6,2,53,8,1997,2,8,2,1,2
2019200822062,1,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,1896,2,14,-1,-1,-1
2019200822062,2,9,0,18,0,0,0,0,0,0,4,1,6,1,48,8,1598,2,6,2,1,2
2019200822101,1,9,0,9,0,5,0,0,0,0,0,1,6,1,52,8,1248,2,5,1,1,1
2019200822101,2,9,0,18,0,8,0,10,1,1,1,1,6,1,66,10,1968,2,10,1,1,1
2019200822105,1,19,5,18,9,0,0,0,0,0,1,1,6,1,-1,-1,12902,2,6,1,1,1
2019200822106,1,9,0,3,0,0,0,0,0,0,0,1,6,1,73,10,2494,8,4,1,1,1
2019200822106,2,9,0,18,0,0,0,0,0,0,2,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200822208,1,9,0,9,0,5,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200822245,1,4,0,18,0,8,0,0,0,0,3,1,6,1,37,7,250,1,11,7,1,7
2019200822245,2,8,0,9,0,8,0,0,0,0,1,1,1,1,38,7,1968,2,4,1,1,1
2019200822255,1,9,0,13,0,8,0,10,7,11,1,1,6,1,25,5,1580,8,1,4,1,4
2019200822255,2,9,0,9,0,5,0,10,7,0,3,1,1,1,36,7,1598,7,6,1,1,1
2019200822312,1,9,0,18,0,8,0,0,0,0,1,1,6,1,53,8,1597,7,9,1,1,1
2019200822312,2,9,0,18,0,6,0,0,0,0,3,1,6,3,-1,-1,1796,1,15,-1,-1,-1
2019200822356,1,3,0,3,0,8,0,0,0,0,1,1,6,2,38,7,125,1,3,5,1,5
2019200822356,2,9,0,5,0,1,0,0,0,0,1,1,6,1,-1,-1,1995,2,1,1,1,1
2019200822401,1,9,0,5,0,1,0,0,0,0,3,1,6,1,-1,-1,2993,2,2,-1,-1,-1
2019200822401,2,9,0,3,0,1,0,0,0,0,4,1,6,1,-1,-1,2993,2,2,-1,-1,-1
2019200822447,1,9,0,13,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200822458,1,9,0,5,9,8,0,0,0,0,1,1,6,1,-1,-1,2993,2,12,-1,-1,-1
2019200822464,1,9,0,4,0,1,0,0,0,0,1,1,6,1,30,6,1560,2,9,-1,-1,-1
2019200822464,2,9,0,3,0,1,0,0,0,0,2,1,6,2,24,5,1598,2,5,6,1,6
2019200822505,1,9,0,18,0,0,0,0,0,0,1,1,6,2,26,6,999,1,1,2,1,2
2019200822505,2,9,0,18,0,0,0,0,0,0,2,1,6,1,-1,-1,998,1,14,4,1,4
2019200822505,3,21,0,18,0,0,0,0,7,0,3,1,6,1,36,7,12902,2,6,1,1,1
2019200822505,4,9,0,18,0,0,0,0,0,0,4,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200822550,1,9,0,3,0,0,0,0,0,0,2,1,6,2,39,7,1197,1,3,1,1,1
2019200822550,2,9,0,3,0,0,0,0,0,0,1,1,6,2,60,9,1390,1,10,1,1,1
2019200822550,3,9,0,18,0,0,0,0,0,0,1,1,6,2,36,7,2179,2,6,2,1,2
2019200822553,1,9,0,18,0,2,1,0,0,0,3,1,6,1,24,5,1390,1,13,2,1,2
2019200822581,1,9,0,18,0,1,0,0,0,0,1,1,1,1,49,8,2393,2,3,-1,-1,-1
2019200822630,1,9,0,3,0,1,0,0,0,0,2,1,6,1,36,7,1590,1,14,1,1,1
2019200822630,2,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200822633,1,9,0,9,0,6,0,0,0,0,1,1,6,1,20,4,2000,2,13,1,1,1
2019200822633,2,9,0,17,0,8,0,0,0,0,1,1,6,1,40,7,1896,2,14,3,1,3
2019200822671,1,9,0,18,0,8,0,10,7,10,1,1,6,1,17,4,1896,2,12,1,1,1
2019200822671,2,9,0,5,0,6,0,0,0,0,3,1,6,2,20,4,1229,1,9,2,1,2
2019200822671,3,9,0,18,0,1,0,0,0,0,1,1,6,2,21,5,1242,1,8,2,1,2
2019200822672,1,9,0,9,0,6,0,0,0,0,1,1,6,1,24,5,2179,2,7,9,1,9
2019200822673,1,9,0,18,9,8,0,0,0,0,1,1,6,1,50,8,1399,2,9,-1,-1,-1
2019200822673,2,1,0,18,9,8,0,0,0,0,1,1,4,1,7,2,-1,-1,-1,1,1,1
2019200822812,1,9,0,18,0,6,0,10,7,2,1,1,6,1,20,4,-1,-1,-1,-1,-1,-1
2019200822812,2,9,0,18,0,8,0,4,0,0,1,1,2,1,33,6,1587,1,14,3,1,3
2019200822812,3,19,0,2,0,2,0,0,0,0,2,1,1,1,60,9,2287,2,6,9,1,9
2019200822891,1,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,1798,1,13,-1,-1,-1
2019200822891,2,9,0,3,0,1,0,0,0,0,2,1,6,1,60,9,1796,1,11,10,1,10
2019200822918,1,9,0,1,0,0,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200822956,1,9,0,9,0,5,0,0,0,0,1,1,6,1,62,9,1997,2,13,10,1,10
2019200822956,2,5,0,18,0,8,0,0,0,0,1,1,6,1,60,9,2294,1,9,3,1,3
2019200823031,1,9,0,7,0,1,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200823031,4,11,0,5,0,1,0,0,0,0,3,1,1,1,37,7,4500,2,4,1,1,1
2019200823047,1,19,0,9,0,6,0,0,0,0,1,1,1,1,37,7,-1,-1,-1,2,1,2
2019200823047,2,1,0,18,0,8,0,0,0,0,1,1,6,1,55,8,-1,-1,-1,1,1,1
2019200823101,1,9,0,7,4,6,0,0,0,0,3,1,6,1,53,8,2401,2,15,2,1,2
2019200823101,2,1,0,18,4,8,0,0,0,0,4,1,6,1,54,8,-1,-1,-1,1,1,1
2019200823253,1,9,0,13,0,0,0,0,0,0,1,1,6,1,24,5,1590,1,16,-1,-1,-1
2019200823253,2,9,0,18,0,0,0,0,0,0,2,1,6,2,19,4,1596,1,15,2,1,2
2019200823281,1,9,0,18,0,6,0,0,0,0,1,1,6,1,56,9,1956,2,8,2,1,2
2019200823281,2,9,0,18,0,8,0,0,0,0,4,1,6,1,27,6,1084,1,1,4,1,4
2019200823281,3,9,0,18,0,1,0,0,0,0,4,1,6,1,30,6,1598,1,9,3,1,3
2019200823299,1,8,0,5,0,0,0,0,0,0,3,1,1,1,52,8,1950,2,2,1,1,1
2019200823325,1,9,0,14,0,0,1,4,0,0,1,1,6,1,42,7,2000,1,23,4,1,4
2019200823325,2,9,0,2,0,0,0,0,0,0,3,1,6,1,29,6,1998,1,12,1,1,1
2019200823325,3,9,0,18,0,0,0,0,0,0,1,1,2,2,26,6,1398,1,8,1,1,1
2019200823384,1,9,0,9,0,5,0,0,0,0,1,1,6,3,-1,-1,1840,1,17,5,1,5
2019200823384,2,1,0,18,0,8,0,0,0,0,3,1,6,1,26,6,-1,-1,-1,2,1,2
2019200823425,1,9,0,18,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200823447,1,9,0,4,0,0,1,0,0,0,1,1,1,3,-1,-1,1910,2,11,-1,-1,-1
2019200823468,1,9,0,18,0,0,0,0,0,0,0,1,6,1,-1,-1,1598,1,16,-1,-1,-1
2019200823468,2,9,0,3,0,0,0,0,0,0,2,1,6,1,42,7,1242,1,8,1,1,1
2019200823531,1,9,0,7,0,6,1,0,0,0,1,1,2,2,25,5,-1,-1,-1,5,1,5
2019200823531,2,11,0,18,0,1,0,0,0,0,3,1,1,2,32,6,9000,2,9,2,1,2
2019200823615,1,9,0,18,0,2,0,10,7,2,1,1,6,2,28,6,1229,1,11,1,1,1
2019200823712,1,9,0,14,0,2,0,7,7,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200823712,2,11,0,18,0,1,0,0,0,0,1,1,6,2,74,10,7300,2,16,2,1,2
2019200823721,1,9,0,7,0,2,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200824062,1,9,0,1,0,0,0,0,0,0,2,1,1,1,-1,-1,1560,2,7,-1,-1,-1
2019200824093,1,9,0,18,0,0,0,4,1,0,3,1,6,1,32,6,-1,-1,-1,-1,-1,-1
2019200824093,2,9,0,2,0,0,0,10,1,2,2,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1
2019200824093,3,9,0,2,9,0,0,0,0,0,2,1,6,1,-1,-1,1598,1,26,-1,-1,-1
2019200824093,4,9,0,2,9,0,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200824143,1,9,0,5,0,0,0,0,0,0,1,1,2,2,43,7,1339,1,6,5,1,5
2019200824143,2,1,0,18,0,0,0,0,0,0,1,1,6,2,53,8,-1,-1,-1,5,1,5
2019200824152,1,9,0,18,0,2,0,4,0,0,1,1,6,3,-1,-1,1997,2,14,-1,-1,-1
2019200824152,2,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,2987,2,13,-1,-1,-1
2019200824152,3,19,0,2,0,2,0,0,0,0,2,1,1,1,35,6,1598,2,1,1,1,1
2019200824183,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,1388,1,17,-1,-1,-1
2019200824211,1,19,0,18,0,0,0,0,7,2,3,1,6,1,57,9,2402,2,15,2,1,2
2019200824262,1,9,0,18,0,8,0,0,0,0,1,1,6,1,42,7,1998,1,14,1,1,1
2019200824262,2,9,0,18,0,8,0,0,1,0,3,1,6,2,28,6,1399,2,13,5,1,5
2019200824277,1,9,0,18,0,1,0,0,0,0,1,1,5,1,35,6,1968,2,14,1,1,1
2019200824295,1,19,0,18,0,8,1,0,0,0,1,1,6,1,24,5,1968,2,1,1,1,1
2019200824295,2,1,0,9,0,6,0,0,0,0,3,1,6,1,20,4,-1,-1,-1,1,1,1
2019200824300,1,19,0,9,0,8,0,0,0,0,4,1,6,1,45,7,1870,2,16,2,1,2
2019200824300,2,9,0,18,0,8,0,0,0,0,3,1,6,1,32,6,1995,2,8,4,2,4
2019200824401,1,9,0,9,0,5,0,0,0,0,1,1,6,1,-1,-1,1598,2,8,-1,-1,-1
2019200824403,1,9,0,18,0,8,0,0,1,10,1,1,6,2,80,11,1796,1,15,3,1,3
2019200824403,2,9,0,18,0,1,0,0,0,0,1,1,2,1,58,9,2925,2,1,2,1,2
2019200824473,1,9,0,9,0,5,0,0,0,0,1,1,6,2,54,8,1598,1,19,1,1,1
2019200824473,2,1,0,18,0,8,0,0,0,0,1,1,6,1,34,6,-1,-1,-1,2,1,2
2019200824487,1,9,0,18,0,0,0,0,0,0,1,1,6,1,34,6,2967,2,4,1,1,1
2019200824487,2,8,0,18,0,0,0,4,0,0,1,1,6,1,-1,-1,1968,2,13,2,1,2
2019200824487,3,9,0,2,0,0,0,0,0,0,1,1,6,2,-1,-1,1598,2,4,-1,-1,-1
2019200824542,1,9,0,3,0,1,0,0,0,0,2,1,6,1,49,8,-1,-1,-1,6,1,6
2019200824542,2,9,0,18,0,1,0,0,0,0,1,1,6,2,-1,-1,1995,2,5,-1,-1,-1
2019200824582,1,9,0,18,0,8,0,0,0,0,1,1,2,2,26,6,1242,1,6,5,1,5
2019200824582,2,9,0,18,0,8,0,0,0,0,3,1,2,2,58,9,1242,1,6,2,1,2
2019200824589,1,9,0,7,0,8,0,0,0,0,2,1,6,2,22,5,1398,1,7,1,1,1
2019200824589,2,11,0,18,0,8,0,0,0,0,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200824671,1,9,0,13,0,8,0,0,0,0,4,1,6,1,-1,-1,1598,1,14,-1,-1,-1
2019200824671,2,9,0,9,0,5,0,0,0,0,3,1,6,1,30,6,1968,2,9,1,1,1
2019200824745,1,9,0,16,0,8,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200824745,2,8,0,17,0,8,0,0,0,0,3,1,1,1,27,6,1956,2,8,1,1,1
2019200824794,1,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,1995,2,9,1,1,1
2019200824862,1,9,0,2,0,0,0,0,0,0,4,1,6,2,26,6,1995,2,11,2,1,2
2019200824862,2,9,0,1,0,0,0,4,0,0,4,1,6,3,-1,-1,1984,1,8,-1,-1,-1
2019200825140,1,9,0,1,0,0,0,0,0,0,2,1,6,1,-1,-1,1398,1,17,-1,-1,-1
2019200825177,1,9,0,9,0,8,0,0,0,0,4,1,6,1,37,7,1968,2,11,1,1,1
2019200825177,2,9,0,9,0,8,0,0,0,0,3,1,6,1,19,4,1364,2,13,5,1,5
2019200825426,1,9,0,18,0,1,1,4,1,0,1,1,6,1,50,8,1998,1,14,5,1,5
2019200825426,2,9,0,2,0,1,0,0,1,0,2,1,6,2,55,8,998,1,6,1,1,1
2019200825426,3,9,0,2,9,1,0,0,0,0,3,1,6,1,60,9,998,1,10,2,1,2
2019200825426,4,9,0,2,9,2,0,0,0,0,4,1,6,1,52,8,2967,2,11,1,1,1
2019200825426,5,9,0,2,9,2,0,0,0,0,4,1,6,2,22,5,1598,1,13,2,1,2
2019200825426,6,9,0,2,9,2,0,0,0,0,4,1,6,1,-1,-1,1995,2,4,4,1,4
2019200825571,1,9,0,5,0,0,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200825571,2,9,0,18,0,0,0,0,0,0,4,1,6,2,39,7,1497,8,2,2,1,2
2019200825611,1,9,0,18,0,0,0,10,1,0,1,1,6,1,19,4,1968,2,10,1,1,1
2019200825611,2,9,0,18,0,0,0,0,0,0,1,1,6,1,21,5,1229,1,8,2,1,2
2019200825884,1,9,0,18,0,2,0,0,0,0,1,1,3,2,35,6,1560,2,7,1,1,1
2019200825901,1,9,0,18,0,0,0,0,0,0,3,1,6,1,-1,-1,2967,2,1,-1,-1,-1
2019200825901,2,9,0,18,0,0,0,0,0,0,4,1,6,1,38,7,1560,2,8,10,1,10
2019200825901,3,9,0,18,0,0,0,0,0,0,2,1,6,1,-1,-1,1995,2,14,-1,-1,-1
2019200825985,1,9,0,14,0,2,1,0,0,0,1,1,6,1,30,6,1968,2,5,1,1,1
2019200825985,2,9,0,18,0,1,1,0,0,0,1,1,6,1,42,7,2231,2,13,8,1,8
2019200826262,1,9,0,18,0,0,0,0,0,0,3,1,6,1,22,5,1296,1,12,1,1,1
2019200826275,1,9,0,18,0,0,0,0,0,0,0,1,5,1,27,6,1968,2,1,7,1,7
2019200826279,1,9,0,3,0,1,0,0,0,0,1,1,6,2,24,5,1398,1,7,2,1,2
2019200826279,2,9,0,3,0,1,0,0,0,0,2,1,6,1,55,8,1968,2,7,4,1,4
2019200826295,1,19,0,2,0,0,0,0,0,0,1,1,1,1,52,8,1598,2,4,2,1,2
2019200826295,2,9,0,18,0,0,0,4,7,2,1,1,6,1,-1,-1,1995,2,7,-1,-1,-1
2019200826299,1,9,0,9,0,6,0,0,0,0,1,1,2,1,30,6,1461,2,3,4,1,4
2019200826371,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,1995,1,10,-1,-1,-1
2019200826371,2,9,0,18,0,0,0,0,0,0,2,1,6,2,19,4,999,1,5,8,1,8
2019200826373,1,9,0,18,0,0,0,0,0,0,2,1,6,2,-1,-1,1364,1,11,2,1,2
2019200826373,2,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200826373,3,9,0,18,0,0,0,0,0,0,2,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1
2019200826380,1,9,0,18,0,1,0,0,0,0,4,1,6,2,25,5,998,1,5,9,1,9
2019200826380,2,1,0,9,0,6,0,0,0,0,1,1,6,1,12,3,-1,-1,-1,2,1,2
2019200826389,1,19,0,18,0,8,0,0,7,10,1,1,1,1,-1,-1,2198,2,10,5,1,5
2019200826389,2,9,0,18,0,8,0,0,0,0,4,1,2,2,43,7,1398,1,2,5,1,5
2019200826407,1,9,0,1,0,0,0,0,0,0,1,1,3,1,-1,-1,2231,2,12,-1,-1,-1
2019200826436,1,9,0,18,0,0,0,0,0,0,1,1,6,2,56,9,1598,1,10,4,1,4
2019200826441,1,9,0,5,0,0,0,0,0,0,1,1,6,2,25,5,998,1,13,2,1,2
2019200826480,1,9,0,18,0,1,0,4,1,0,1,1,6,1,45,7,2143,2,4,2,1,2
2019200826480,2,19,0,2,0,1,0,0,0,0,2,1,1,1,53,8,2143,2,6,1,1,1
2019200826482,1,9,0,3,0,0,0,0,0,0,2,1,6,1,57,9,1796,1,8,1,1,1
2019200826482,2,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,2993,2,15,1,1,1
2019200826492,1,9,0,1,0,0,0,0,0,0,2,1,6,1,26,6,2979,1,11,1,1,1
2019200826503,1,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,1198,1,12,-1,-1,-1
2019200826503,2,9,0,3,0,1,0,0,0,0,2,1,1,1,37,7,-1,-1,-1,10,1,10
2019200826518,1,9,0,13,0,8,0,0,0,0,1,1,6,1,38,7,1598,2,5,1,1,1
2019200826518,2,9,0,9,0,5,0,0,0,0,4,1,6,2,39,7,1229,1,12,1,1,1
2019200826533,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200826533,2,9,0,18,0,0,0,0,0,0,3,1,6,2,-1,-1,1995,2,20,2,1,2
2019200826533,3,9,0,18,0,0,0,0,0,0,2,1,6,1,-1,-1,-1,-1,-1,5,1,5
2019200826651,1,9,0,18,0,0,0,0,0,0,1,1,6,2,39,7,1364,2,11,1,1,1
2019200826743,1,17,0,5,0,1,0,0,0,0,0,1,1,1,44,7,-1,2,7,7,1,7
2019200826797,1,3,0,3,0,8,0,4,0,0,1,1,6,1,17,4,125,1,1,1,1,1
2019200826797,2,98,0,2,0,8,0,0,0,0,3,1,6,1,42,7,-1,-1,-1,3,1,3
2019200826813,1,9,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,1968,2,11,-1,-1,-1
