Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile
2019200902657,1,3,2,1,21,5,3,0,0,2,0,0,9,1,3
2019200902657,2,1,1,2,28,6,3,0,0,0,0,0,9,1,2
2019200902657,2,2,2,2,8,2,3,0,0,2,0,0,9,1,2
2019200902744,2,1,1,1,22,5,3,0,0,0,0,0,1,1,1
2019200902757,1,1,3,1,67,10,3,5,1,0,0,0,0,1,1
2019200902787,2,1,1,1,10,2,3,0,0,0,0,0,1,-1,4
2019200902820,2,1,2,1,65,9,3,0,0,2,0,0,8,1,5
2019200902820,2,2,2,2,63,9,3,0,0,2,0,0,8,1,9
2019200902844,1,1,3,1,23,5,3,1,1,0,0,2,0,-1,-1
2019200902846,1,2,3,1,73,10,3,4,3,0,0,0,0,1,1
2019200902949,1,1,1,1,50,8,3,0,0,0,0,0,21,1,1
2019200902949,2,2,1,1,58,9,3,0,0,0,0,0,21,1,4
2019200902985,2,1,1,2,19,4,3,0,0,0,0,0,9,1,8
2019200903048,1,1,1,1,22,5,3,0,0,0,0,0,9,1,1
2019200903051,2,1,1,1,30,6,3,0,0,0,0,0,9,1,1
2019200903051,2,2,2,2,24,5,3,0,0,-1,0,0,9,1,1
2019200903053,1,1,1,1,24,5,3,0,0,0,0,0,9,1,8
2019200903053,1,2,2,1,1,1,3,0,0,2,0,0,9,1,8
2019200903053,1,3,2,2,25,5,3,0,0,1,0,0,9,1,8
2019200903061,2,1,1,1,-1,-1,3,0,0,0,0,0,9,-1,-1
2019200903061,2,2,2,2,34,6,3,0,0,1,0,0,9,-1,-1
2019200903084,2,2,1,1,39,7,3,0,0,0,0,0,9,1,1
2019200903217,1,1,2,1,33,6,3,0,0,0,0,0,19,1,3
2019200903255,1,1,3,2,68,10,3,4,1,0,0,0,0,1,1
2019200903275,2,1,1,2,-1,-1,3,0,0,0,0,0,9,1,3
2019200903275,2,2,2,2,9,2,3,0,0,2,0,0,9,1,3
2019200903275,2,3,2,2,8,2,3,0,0,2,0,0,9,1,3
2019200903319,1,1,3,2,46,8,3,1,1,0,0,2,0,1,2
2019200903322,1,1,1,2,67,10,3,0,0,0,0,0,9,1,9
2019200903322,2,2,1,2,54,8,3,0,0,0,0,0,9,1,9
2019200903344,1,1,1,2,50,8,3,0,0,0,0,0,9,1,2
2019200903357,1,1,1,1,18,4,3,0,0,0,0,0,9,1,1
2019200903357,2,2,1,2,22,5,3,0,0,0,0,0,9,1,1
2019200903366,1,1,1,1,33,6,3,0,0,0,0,0,8,-1,-1
2019200903374,2,1,1,2,29,6,3,0,0,0,0,0,9,1,1
2019200903401,2,1,1,1,45,7,3,0,0,0,0,0,9,1,1
2019200903431,2,1,1,2,36,7,3,0,0,0,0,0,9,-1,-1
2019200903468,1,1,3,1,7,2,3,5,2,0,0,0,0,1,4
2019200903529,2,2,1,2,32,6,3,0,0,0,0,0,9,1,8
2019200903621,2,1,1,2,24,5,3,0,0,0,0,0,9,1,10
2019200903629,1,1,3,1,-1,-1,3,5,9,0,0,2,0,1,1
2019200903643,1,1,3,1,19,4,3,5,1,0,0,2,0,-1,-1
2019200903649,2,1,1,2,32,6,3,0,0,0,0,0,9,1,1
2019200903667,2,1,1,2,42,7,3,0,0,0,0,0,1,1,1
2019200903684,1,1,1,2,34,6,2,0,0,0,0,0,9,1,1
2019200903684,2,2,1,2,63,9,2,0,0,0,0,0,9,-1,-1
2019200903701,1,1,1,2,35,6,3,0,0,0,0,0,9,-1,-1
2019200903702,2,1,2,2,-1,-1,3,0,0,1,0,0,9,1,1
2019200903729,1,1,1,1,24,5,3,0,0,0,0,0,1,1,5
2019200903827,1,1,3,1,12,3,3,5,3,0,0,0,0,1,1
2019200903830,2,1,1,1,62,9,3,0,0,0,0,0,1,1,10
2019200903839,2,1,1,2,27,6,3,0,0,0,0,0,9,1,7
2019200904301,2,1,1,2,42,7,3,0,0,0,0,0,9,1,3
2019200904323,2,1,1,1,23,5,3,0,0,0,0,0,9,1,7
2019200904327,2,1,1,1,-1,-1,3,0,0,0,0,0,98,1,5
2019200904389,2,1,1,1,29,6,3,0,0,0,0,0,1,-1,-1
2019200904403,2,1,2,1,33,6,3,0,0,1,0,0,9,1,1
2019200904403,2,2,2,1,18,4,3,0,0,2,0,0,9,1,2
2019200904403,2,3,2,1,27,6,3,0,0,1,0,0,9,-1,-1
2019200904410,1,2,1,1,11,3,3,0,0,0,0,0,1,1,6
2019200904413,2,1,2,1,4,1,3,0,0,2,0,0,9,1,1
2019200904539,1,1,3,1,48,8,3,4,3,0,0,2,0,-1,-1
2019200904556,5,1,1,1,36,7,3,0,0,0,0,0,9,1,8
2019200904619,1,1,3,1,21,5,3,5,1,0,0,2,0,-1,-1
2019200904803,1,1,1,1,40,7,3,0,0,0,0,0,9,1,1
2019200904803,2,2,1,1,30,6,3,0,0,0,0,0,9,1,4
2019200904816,1,1,3,2,19,4,3,6,9,0,0,2,0,1,2
2019200904869,1,1,1,1,49,8,3,0,0,0,0,0,19,1,3
2019200904869,2,2,1,1,40,7,2,0,0,0,0,0,9,1,1
2019200904912,2,1,1,1,24,5,3,0,0,0,0,0,9,1,7
2019200904925,1,1,2,2,60,9,3,0,0,1,0,0,9,-1,-1
2019200904947,2,1,1,1,20,4,3,0,0,0,0,0,9,-1,-1
2019200905002,2,1,1,1,22,5,3,0,0,0,0,0,9,-1,-1
2019200905055,2,1,1,2,28,6,3,0,0,0,0,0,9,1,3
2019200905132,1,1,3,1,43,7,3,5,3,0,0,2,0,1,2
2019200905370,1,1,1,2,43,7,3,0,0,0,0,0,9,1,1
2019200905376,1,1,1,1,17,4,3,0,0,0,0,0,9,-1,-1
2019200905376,2,2,1,2,43,7,2,0,0,0,0,0,9,1,1
2019200905377,1,1,3,1,4,1,3,1,3,0,0,0,0,-1,-1
2019200905379,1,1,1,2,41,7,3,0,0,0,0,0,9,1,3
2019200905427,1,1,1,1,22,5,2,0,0,0,0,0,9,1,1
2019200905427,2,2,1,1,65,9,3,0,0,0,0,0,9,1,4
2019200905505,2,1,1,1,44,7,2,0,0,0,0,0,1,1,3
2019200905529,2,1,1,1,48,8,3,0,0,0,0,0,9,1,1
2019200905559,1,1,1,2,41,7,2,0,0,0,0,0,9,1,9
2019200905602,2,1,1,1,44,7,2,0,0,0,0,0,1,1,1
2019200905617,1,1,3,2,11,3,2,5,3,0,0,0,0,1,2
2019200905636,1,1,2,2,69,10,3,0,0,0,3,0,11,1,3
2019200905659,2,1,1,2,34,6,3,0,0,0,0,0,9,-1,-1
2019200905842,2,1,2,1,8,2,3,0,0,2,0,0,9,1,1
2019200905856,1,1,1,1,32,6,2,0,0,0,0,0,9,1,1
2019200905856,1,3,2,1,35,6,3,0,0,1,0,0,9,1,3
2019200905856,2,2,1,2,28,6,2,0,0,0,0,0,19,1,1
2019200905881,2,1,1,2,21,5,3,0,0,0,0,0,9,1,1
2019200905886,2,1,1,1,47,8,3,0,0,0,0,0,1,1,1
2019200905905,2,1,1,1,26,6,3,0,0,0,0,0,19,1,1
2019200905905,2,2,2,2,32,6,3,0,0,0,0,0,19,1,3
2019200905923,1,1,3,1,74,10,2,4,3,0,0,0,0,1,4
2019200905937,2,1,1,1,34,6,3,0,0,0,0,0,9,1,7
2019200905943,1,1,3,2,19,4,3,5,3,0,0,2,0,-1,-1
2019200905946,3,1,1,1,31,6,3,0,0,0,0,0,9,1,6
2019200905947,1,1,3,1,12,3,3,4,3,0,0,0,0,1,2
2019200905976,2,1,1,2,47,8,2,0,0,0,0,0,9,1,2
2019200905984,2,1,1,2,34,6,3,0,0,0,0,0,9,1,8
2019200906020,2,1,1,2,40,7,3,0,0,0,0,0,9,1,8
2019200906036,2,1,1,1,30,6,3,0,0,0,0,0,97,1,1
2019200906100,1,1,1,1,23,5,3,0,0,0,0,0,9,1,1
2019200906102,1,1,1,1,11,3,3,0,0,0,0,0,1,1,1
2019200906113,1,1,3,1,13,3,3,5,3,0,0,0,0,1,1
2019200906254,1,1,3,1,17,4,3,1,1,0,0,2,0,1,1
2019200906505,1,1,1,1,24,5,3,0,0,0,0,0,9,-1,-1
2019200906505,1,2,2,1,23,5,2,0,0,2,0,0,9,1,1
2019200906505,1,3,2,1,24,5,3,0,0,1,0,0,9,1,4
2019200906637,2,1,1,1,62,9,2,0,0,0,0,0,1,-1,-1
2019200906669,1,1,1,2,64,9,3,0,0,0,0,0,9,1,1
2019200906669,3,2,1,2,24,5,3,0,0,0,0,0,9,1,1
2019200907249,2,1,1,1,38,7,3,0,0,0,0,0,9,1,4
2019200907280,1,1,1,1,17,4,2,0,0,0,0,0,9,-1,-1
2019200907280,1,2,2,1,16,4,3,0,0,1,0,0,9,1,1
2019200907314,2,1,1,1,-1,-1,3,0,0,0,0,0,9,1,1
2019200907314,2,2,2,1,27,6,3,0,0,-1,0,0,9,1,1
2019200907346,2,1,1,1,57,9,3,0,0,0,0,0,3,1,5
2019200907361,1,1,1,2,41,7,3,0,0,0,0,0,9,1,1
2019200907364,2,1,1,1,54,8,3,0,0,0,0,0,9,1,1
2019200907364,2,2,2,1,45,7,3,0,0,1,0,0,9,1,1
2019200907369,2,1,1,2,29,6,3,0,0,0,0,0,9,1,6
2019200907369,2,2,2,2,29,6,3,0,0,1,0,0,9,-1,-1
2019200907398,2,1,1,1,39,7,3,0,0,0,0,0,9,-1,-1
2019200907399,1,1,1,1,37,7,3,0,0,0,0,0,9,-1,-1
2019200907410,1,1,3,2,26,6,2,1,3,0,0,2,0,1,1
2019200907412,1,1,1,1,45,7,2,0,0,0,0,0,9,1,2
2019200907412,2,2,1,1,59,9,3,0,0,0,0,0,21,1,1
2019200907439,2,1,1,1,33,6,3,0,0,0,0,0,9,1,4
2019200907475,2,1,1,1,24,5,3,0,0,0,0,0,9,1,2
2019200907489,2,1,1,2,50,8,3,0,0,0,0,0,9,1,6
2019200907506,2,1,1,1,30,6,3,0,0,0,0,0,19,1,2
2019200907513,2,1,1,1,21,5,3,0,0,0,0,0,1,-1,-1
2019200907719,1,1,3,1,61,9,2,5,2,0,0,2,0,1,1
2019200907726,1,1,1,1,23,5,3,0,0,0,0,0,9,1,2
2019200907726,1,2,2,2,23,5,3,0,0,1,0,0,9,1,2
2019200907752,2,1,1,1,31,6,3,0,0,0,0,0,9,1,10
2019200907752,3,2,1,2,39,7,3,0,0,0,0,0,9,1,1
2019200907767,2,1,1,1,-1,-1,3,0,0,0,0,0,9,1,1
2019200907782,1,1,1,1,57,9,3,0,0,0,0,0,9,1,1
2019200907785,1,1,3,1,56,9,2,5,3,0,0,0,0,1,4
2019200907796,2,1,1,1,29,6,2,0,0,0,0,0,5,1,3
2019200907807,1,1,3,2,51,8,3,5,1,0,0,2,0,1,7
2019200907807,1,2,3,1,26,6,3,5,1,0,0,2,0,1,7
2019200907814,2,1,1,1,46,8,2,0,0,0,0,0,5,1,6
2019200907836,1,1,3,2,50,8,3,9,5,0,0,2,0,1,8
2019200907884,1,1,1,2,23,5,3,0,0,0,0,0,9,1,1
2019200907923,1,1,3,2,22,5,2,1,1,0,0,2,0,1,1
2019200907930,2,1,1,2,62,9,3,0,0,0,0,0,9,1,9
2019200907940,1,1,1,1,26,6,3,0,0,0,0,0,1,1,1
2019200908030,2,1,1,2,22,5,3,0,0,0,0,0,9,1,1
2019200908057,2,1,1,1,47,8,3,0,0,0,0,0,8,1,1
2019200908061,1,2,3,1,22,5,3,9,8,0,0,2,0,-1,-1
2019200908071,2,1,1,2,24,5,3,0,0,0,0,0,9,-1,-1
2019200908071,2,2,2,2,20,4,2,0,0,1,0,0,9,-1,-1
2019200908197,2,1,1,2,29,6,3,0,0,0,0,0,9,1,1
2019200908222,2,1,1,2,32,6,3,0,0,0,0,0,9,1,1
2019200908293,1,1,2,2,54,8,3,0,0,2,0,0,9,1,4
2019200908293,2,2,1,2,32,6,3,0,0,0,0,0,9,-1,-1
2019200908323,2,1,1,1,43,7,3,0,0,0,0,0,20,-1,-1
2019200908323,2,2,2,1,37,7,3,0,0,0,0,0,20,-1,-1
2019200908323,2,3,2,2,37,7,3,0,0,0,0,0,20,-1,-1
2019200908323,2,4,2,1,-1,-1,3,0,0,0,0,0,20,-1,-1
2019200908345,2,1,1,1,67,10,3,0,0,0,0,0,9,1,1
2019200908345,2,2,2,2,63,9,3,0,0,1,0,0,9,1,1
2019200908353,2,1,1,1,37,7,3,0,0,0,0,0,1,1,5
2019200908388,1,1,1,2,82,11,3,0,0,0,0,0,9,1,5
2019200908422,1,1,1,1,61,9,3,0,0,0,0,0,9,1,2
2019200908422,1,2,2,1,-1,-1,3,0,0,-1,0,0,9,1,1
2019200908435,1,1,3,1,22,5,3,4,1,0,0,2,0,1,2
2019200908456,1,1,3,1,17,4,3,5,3,0,0,2,0,1,3
2019200908496,1,1,1,1,29,6,3,0,0,0,0,0,9,1,4
2019200908684,1,2,2,1,74,10,3,0,0,2,0,0,9,1,3
2019200908684,2,1,1,1,82,11,3,0,0,0,0,0,9,1,3
2019200908707,1,1,1,1,33,6,3,0,0,0,0,0,9,1,2
2019200908712,1,1,2,2,59,9,3,0,0,1,0,0,9,-1,-1
2019200908727,1,1,3,2,58,9,3,5,3,0,0,2,0,1,2
2019200908738,1,1,1,1,22,5,3,0,0,0,0,0,9,1,7
2019200908770,3,1,2,2,60,9,3,0,0,1,0,0,9,1,5
2019200908787,1,1,3,2,5,1,2,5,1,0,0,0,0,1,1
2019200908787,1,2,3,2,58,9,2,5,1,0,0,2,0,-1,-1
2019200908814,1,1,1,1,24,5,3,0,0,0,0,0,9,-1,-1
2019200908814,2,2,1,1,44,7,3,0,0,0,0,0,9,1,1
2019200908831,2,1,1,1,47,8,3,0,0,0,0,0,8,1,1
2019200908850,2,1,1,1,-1,-1,3,0,0,0,0,0,9,-1,-1
2019200908931,2,1,1,2,24,5,3,0,0,0,0,0,9,1,2
2019200908931,2,2,2,1,30,6,3,0,0,1,0,0,9,1,2
2019200908931,2,3,2,2,1,1,3,0,0,2,0,0,9,1,2
2019200908934,1,1,3,1,26,6,2,1,3,0,0,2,0,1,5
2019200908998,2,1,1,2,-1,-1,3,0,0,0,0,0,9,1,5
2019200909101,2,1,1,1,54,8,3,0,0,0,0,0,5,1,1
2019200909101,2,2,2,1,12,3,3,0,0,0,0,0,5,1,1
2019200909117,2,1,1,1,28,6,3,0,0,0,0,0,1,-1,-1
2019200909135,2,1,1,1,50,8,3,0,0,0,0,0,8,1,1
2019200909190,2,1,1,1,35,6,3,0,0,0,0,0,9,2,10
2019200909231,2,1,1,2,74,10,2,0,0,0,0,0,22,1,1
2019200909250,2,1,1,1,28,6,3,0,0,0,0,0,3,1,1
2019200909267,2,1,1,2,48,8,3,0,0,0,0,0,9,1,4
2019200909273,2,1,1,2,47,8,3,0,0,0,0,0,1,2,8
2019200909292,1,1,1,1,76,11,3,0,0,0,0,0,9,3,9
2019200909292,2,2,1,2,37,7,3,0,0,0,0,0,9,1,5
2019200909342,2,1,2,2,14,3,3,0,0,0,4,0,11,1,1
2019200909342,2,2,2,2,12,3,3,0,0,0,4,0,11,1,2
2019200909342,2,3,2,2,12,3,3,0,0,0,4,0,11,1,2
2019200909342,2,4,2,2,13,3,3,0,0,0,4,0,11,1,2
2019200909342,2,5,2,2,12,3,3,0,0,0,4,0,11,1,1
2019200909371,1,1,1,1,27,6,3,0,0,0,0,0,1,1,2
2019200909803,1,1,1,1,34,6,3,0,0,0,0,0,2,1,1
2019200909822,2,1,1,2,19,4,3,0,0,0,0,0,9,1,5
2019200909832,1,1,3,1,20,4,2,10,1,0,0,2,0,-1,9
2019200909862,1,1,1,1,33,6,3,0,0,0,0,0,9,1,6
2019200909862,2,2,1,2,33,6,3,0,0,0,0,0,9,1,1
2019200909872,1,1,3,1,50,8,3,5,1,0,0,2,0,1,4
2019200909888,2,1,1,1,43,7,3,0,0,0,0,0,9,1,1
2019200910009,2,1,1,2,33,6,3,0,0,0,0,0,9,1,1
2019200910016,1,1,1,1,33,6,2,0,0,0,0,0,9,-1,-1
2019200910112,1,1,2,2,13,3,3,0,0,0,2,0,11,1,1
2019200910304,1,1,3,2,14,3,3,5,1,0,0,0,0,1,6
2019200910313,1,1,1,2,47,8,3,0,0,0,0,0,9,1,1
2019200910313,2,2,1,2,25,5,2,0,0,0,0,0,9,-1,-1
2019200910323,1,1,1,2,32,6,3,0,0,0,0,0,9,1,4
2019200910323,2,2,1,2,22,5,3,0,0,0,0,0,9,1,1
2019200910340,1,1,1,1,20,4,3,0,0,0,0,0,9,1,2
2019200910346,1,1,1,2,76,11,3,0,0,0,0,0,9,1,1
2019200910346,1,3,2,2,76,11,3,0,0,1,0,0,9,1,5
2019200910346,2,2,1,2,36,7,3,0,0,0,0,0,9,1,3
2019200910354,1,1,1,2,27,6,3,0,0,0,0,0,9,1,3
2019200910368,2,2,1,1,20,4,3,0,0,0,0,0,5,1,1
2019200910469,2,1,1,1,36,7,2,0,0,0,0,0,9,-1,-1
2019200910471,2,1,2,2,18,4,3,0,0,2,0,0,9,1,4
2019200910503,2,1,1,2,50,8,3,0,0,0,0,0,9,1,2
2019200910571,1,1,1,2,49,8,2,0,0,0,0,0,5,1,2
2019200910620,2,1,1,1,25,5,3,0,0,0,0,0,9,1,8
2019200910695,2,2,1,2,49,8,3,0,0,0,0,0,9,1,10
2019200910860,2,1,1,1,34,6,3,0,0,0,0,0,1,-1,-1
2019200910887,1,1,3,2,49,8,2,4,1,0,0,2,0,-1,-1
2019200910898,2,1,1,1,48,8,3,0,0,0,0,0,8,1,5
2019200910898,2,2,2,2,-1,-1,3,0,0,1,0,0,8,1,2
2019200910898,2,3,2,2,-1,-1,3,0,0,2,0,0,8,1,2
2019200910913,1,1,1,1,39,7,3,0,0,0,0,0,9,1,1
2019200910950,2,1,1,1,-1,-1,3,0,0,0,0,0,1,-1,-1
2019200910952,1,1,3,2,31,6,2,9,5,0,0,2,0,1,6
2019200910954,1,1,3,1,19,4,2,5,3,0,0,2,0,1,4
2019200910964,2,1,3,1,38,7,3,9,5,0,0,2,0,1,2
2019200911042,1,1,3,1,11,3,2,5,2,0,0,0,0,1,1
2019200911049,1,1,3,2,32,6,3,9,6,0,0,2,0,-1,-1
2019200911103,1,1,1,2,30,6,3,0,0,0,0,0,9,1,3
2019200911154,1,1,1,1,49,8,3,0,0,0,0,0,8,-1,-1
2019200911154,2,2,1,1,22,5,3,0,0,0,0,0,9,1,3
2019200911205,1,1,1,1,31,6,3,0,0,0,0,0,9,1,3
2019200911205,1,2,2,2,11,3,3,0,0,1,0,0,9,1,1
2019200911230,1,1,1,1,55,8,3,0,0,0,0,0,9,1,1
2019200911315,1,1,3,1,57,9,3,5,1,0,0,2,0,1,5
2019200911339,2,1,1,1,32,6,3,0,0,0,0,0,8,1,2
2019200911339,2,2,2,2,26,6,3,0,0,2,0,0,8,1,2
2019200911339,2,3,2,2,26,6,3,0,0,2,0,0,8,-1,3
2019200911361,1,1,1,1,45,7,3,0,0,0,0,0,8,1,3
2019200911361,2,2,1,2,57,9,3,0,0,0,0,0,9,1,5
2019200911361,2,3,2,2,23,5,3,0,0,1,0,0,9,1,5
2019200911407,2,1,1,1,62,9,3,0,0,0,0,0,1,1,1
2019200911442,1,1,1,1,36,7,3,0,0,0,0,0,9,1,1
2019200911442,1,2,2,1,38,7,3,0,0,1,0,0,9,1,1
2019200911459,1,1,1,1,22,5,3,0,0,0,0,0,5,1,5
2019200911459,1,2,3,1,16,4,2,1,1,0,0,2,0,1,2
2019200911468,1,1,1,1,30,6,3,0,0,0,0,0,9,1,4
2019200911481,2,1,1,2,21,5,3,0,0,0,0,0,9,1,10
2019200911575,2,1,1,1,-1,-1,3,0,0,0,0,0,9,-1,-1
2019200911576,1,1,1,1,14,3,3,0,0,0,0,0,1,1,5
2019200911617,2,1,1,1,33,6,3,0,0,0,0,0,9,-1,-1
2019200911659,2,2,1,1,30,6,3,0,0,0,0,0,1,1,2
2019200911808,2,1,1,1,-1,-1,3,0,0,0,0,0,1,-1,-1
2019200911829,2,1,1,1,33,6,3,0,0,0,0,0,9,1,1
2019200911834,1,1,2,2,29,6,3,0,0,1,0,0,9,-1,-1
2019200911869,2,1,1,1,42,7,3,0,0,0,0,0,9,1,1
2019200911869,2,2,2,1,12,3,3,0,0,1,0,0,9,-1,-1
2019200911892,2,1,1,1,-1,-1,3,0,0,0,0,0,9,1,3
2019200911911,2,1,1,1,38,7,3,0,0,0,0,0,9,1,1
2019200911948,1,1,1,1,39,7,3,0,0,0,0,0,9,1,4
2019200911949,1,1,1,1,35,6,3,0,0,0,0,0,9,1,1
2019200911950,1,1,3,1,25,5,3,10,9,0,0,2,0,-1,-1
2019200911952,1,1,3,2,40,7,3,5,1,0,0,2,0,1,5
2019200911974,2,1,1,1,55,8,3,0,0,0,0,0,9,1,3
2019200911983,2,1,1,1,52,8,3,0,0,0,0,0,1,1,1
2019200911986,1,1,3,2,40,7,2,5,1,0,0,2,0,1,1
2019200912042,2,1,1,2,20,4,3,0,0,0,0,0,9,1,1
2019200912042,2,2,2,2,30,6,3,0,0,1,0,0,9,1,1
2019200912054,1,1,1,1,36,7,3,0,0,0,0,0,3,1,3
2019200912054,1,2,3,2,39,7,3,4,2,0,0,2,0,1,6
2019200912120,2,1,1,1,34,6,3,0,0,0,0,0,1,1,5
2019200912130,2,1,1,2,52,8,3,0,0,0,0,0,9,1,1
2019200912132,2,1,1,2,24,5,3,0,0,0,0,0,9,1,8
2019200912415,1,1,3,1,39,7,2,5,1,0,0,0,0,1,1
2019200912415,1,2,1,2,60,9,3,0,0,0,0,0,9,1,1
2019200912600,1,1,1,2,28,6,3,0,0,0,0,0,9,1,1
2019200912600,1,2,2,1,50,8,3,0,0,1,0,0,9,1,1
2019200912600,1,3,2,2,7,2,3,0,0,2,0,0,9,1,1
2019200912618,2,1,1,1,25,5,3,0,0,0,0,0,3,-1,-1
2019200912630,1,1,3,1,10,2,2,5,4,0,0,0,0,1,2
2019200912650,1,1,1,1,54,8,3,0,0,0,0,0,9,1,2
2019200912674,2,1,1,1,34,6,3,0,0,0,0,0,1,-1,-1
2019200912678,2,1,1,1,12,3,3,0,0,0,0,0,1,1,3
2019200912679,1,1,3,1,23,5,3,6,9,0,0,2,0,-1,4
2019200912686,1,1,3,1,63,9,3,9,9,0,0,0,0,1,3
2019200912728,1,1,1,1,48,8,3,0,0,0,0,0,9,1,5
2019200912728,1,2,2,1,-1,-1,2,0,0,1,0,0,9,1,7
2019200912741,2,1,1,2,50,8,3,0,0,0,0,0,9,1,5
2019200912800,2,1,1,2,36,7,3,0,0,0,0,0,1,1,3
2019200912814,1,1,1,1,39,7,3,0,0,0,0,0,8,1,1
2019200912833,2,1,1,2,19,4,3,0,0,0,0,0,9,1,8
2019200912841,2,2,1,1,29,6,3,0,0,0,0,0,9,1,1
2019200912963,2,1,1,1,23,5,3,0,0,0,0,0,19,1,1
2019200913056,1,1,2,2,19,4,3,0,0,1,0,0,9,1,6
2019200913063,2,1,2,2,41,7,2,0,0,1,0,0,9,1,1
2019200913065,2,1,1,1,45,7,3,0,0,0,0,0,19,1,3
2019200913078,1,1,1,1,43,7,3,0,0,0,0,0,9,-1,-1
2019200913090,2,1,1,1,21,5,3,0,0,0,0,0,1,1,1
2019200913091,2,1,1,1,40,7,3,0,0,0,0,0,9,1,2
2019200913096,2,2,1,1,17,4,3,0,0,0,0,0,3,1,4
2019200913102,1,1,1,1,11,3,2,0,0,0,0,0,1,1,1
2019200913112,2,1,1,1,46,8,3,0,0,0,0,0,9,1,5
2019200913114,2,1,3,2,55,8,2,6,9,0,0,0,0,1,8
2019200913140,2,1,1,1,29,6,3,0,0,0,0,0,9,1,2
2019200913140,2,2,2,1,19,4,3,0,0,1,0,0,9,1,2
2019200913142,1,1,3,1,15,3,2,5,9,0,0,0,0,-1,-1
2019200913192,2,1,1,1,34,6,3,0,0,0,0,0,9,1,6
2019200913192,2,2,2,1,56,9,3,0,0,1,0,0,9,1,6
2019200913205,2,1,1,1,38,7,3,0,0,0,0,0,9,1,1
2019200913237,1,1,3,1,47,8,2,10,3,0,0,0,0,1,3
2019200913244,1,2,2,1,50,8,3,0,0,1,0,0,9,1,1
2019200913244,2,1,1,1,47,8,3,0,0,0,0,0,9,1,1
2019200913263,1,1,1,1,83,11,3,0,0,0,0,0,9,1,6
2019200913263,2,2,1,1,53,8,3,0,0,0,0,0,9,1,6
2019200913489,2,1,1,2,25,5,3,0,0,0,0,0,9,1,5
2019200913489,2,2,2,1,28,6,3,0,0,-1,0,0,9,1,5
2019200913492,1,1,3,2,54,8,3,5,1,0,0,2,0,1,4
2019200913535,1,1,3,2,27,6,3,5,9,0,0,2,0,1,1
2019200913553,1,1,1,1,24,5,3,0,0,0,0,0,9,-1,-1
2019200913560,1,1,3,2,71,10,3,5,3,0,0,0,0,1,1
2019200913560,1,2,3,2,52,8,2,5,3,0,0,0,0,1,1
2019200913563,2,1,1,1,26,6,2,0,0,0,0,0,3,1,8
2019200913566,1,1,3,2,76,11,3,5,1,0,0,0,0,1,2
2019200913569,2,1,1,1,63,9,3,0,0,0,0,0,9,1,7
2019200913579,2,1,1,1,31,6,3,0,0,0,0,0,9,1,5
2019200913579,2,2,2,1,12,3,3,0,0,1,0,0,9,1,5
2019200913585,2,1,1,1,54,8,3,0,0,0,0,0,1,1,7
2019200913606,1,1,1,1,58,9,3,0,0,0,0,0,9,1,2
2019200913606,1,2,3,1,80,11,1,10,9,0,0,2,0,-1,-1
2019200913642,1,1,1,2,33,6,3,0,0,0,0,0,9,1,2
2019200913643,1,1,1,1,52,8,3,0,0,0,0,0,9,1,6
2019200913643,2,2,1,2,52,8,3,0,0,0,0,0,9,1,8
2019200913643,2,3,2,2,16,4,3,0,0,1,0,0,9,-1,-1
2019200913692,2,1,1,1,58,9,3,0,0,0,0,0,1,1,1
2019200914037,2,1,1,1,22,5,3,0,0,0,0,0,9,2,10
2019200914051,1,1,3,2,13,3,2,1,3,0,0,0,0,-1,-1
2019200914067,1,1,3,2,20,4,3,6,9,0,0,2,0,1,1
2019200914073,2,1,2,1,15,3,3,0,0,1,0,0,9,1,5
2019200914098,1,2,3,2,17,4,3,5,3,0,0,2,0,1,1
2019200914180,3,1,1,2,29,6,3,0,0,0,0,0,9,1,1
2019200914195,1,1,1,1,40,7,3,0,0,0,0,0,8,1,1
2019200914207,2,1,1,1,38,7,3,0,0,0,0,0,9,1,4
2019200914207,2,2,2,1,-1,-1,3,0,0,1,0,0,9,-1,-1
2019200914237,1,1,1,1,26,6,3,0,0,0,0,0,9,2,5
2019200914237,2,2,1,1,28,6,3,0,0,0,0,0,9,1,3
2019200914240,1,2,1,1,61,9,3,0,0,0,0,0,9,1,4
2019200914240,2,1,1,1,32,6,3,0,0,0,0,0,9,1,1
2019200914248,2,1,1,2,19,4,3,0,0,0,0,0,9,-1,-1
2019200914248,2,2,2,2,43,7,3,0,0,2,0,0,9,-1,-1
2019200914354,1,1,3,1,5,1,3,5,1,0,0,0,0,1,2
2019200914391,1,1,3,1,14,3,3,1,3,0,0,0,0,-1,-1
2019200914397,1,1,3,2,9,2,2,6,9,0,0,0,0,1,1
2019200914398,1,1,3,2,16,4,3,1,1,0,0,0,0,1,1
2019200914410,1,1,1,2,52,8,3,0,0,0,0,0,9,1,7
2019200914429,1,1,1,2,36,7,3,0,0,0,0,0,9,1,6
2019200914433,1,1,1,2,21,5,3,0,0,0,0,0,9,1,3
2019200914433,1,2,2,1,42,7,3,0,0,2,0,0,9,1,3
